1,3.32 
1,2.82 
1,3.04 
1,2.98 
1,3.33 
1,3.36 
1,3.53 
1,3.51 
1,3.57 
1,3.77 
1,3.74 
1,3.65 
1,3.34 
2,3.47 
2,3.11 
2,3.03 
2,3.15 
2,3.27 
2,3.72 
2,3.79 
2,3.78 
2,3.89 
2,3.74 
2,3.88 
2,3.99 
2,3.34 
3,3.67 
3,3.28 
3,3.34 
3,3.40 
3,3.58 
3,3.60 
3,3.81 
3,3.89 
3,3.92 
3,3.95 
3,4.01 
3,4.21 
3,3.67 
4,3.82 
4,3.46 
4,3.37 
4,3.74 
4,3.74 
4,4.05 
4,3.84 
4,4.09 
4,4.34 
4,4.45 
4,4.51 
4,4.43 
4,3.73 
5,4.02 
5,3.74 
5,3.72 
5,3.83 
5,4.01 
5,4.06 
5,4.18 
5,4.38 
5,4.24 
5,4.55 
5,4.59 
5,4.77 
5,4.09 
6,4.21 
6,3.77 
6,3.93 
6,3.98 
6,4.30 
6,4.51 
6,4.30 
6,4.49 
6,4.79 
6,4.66 
6,4.80 
6,4.85 
6,4.32 
7,4.53 
7,3.97 
7,3.92 
7,4.17 
7,4.34 
7,4.44 
7,4.82 
7,4.81 
7,4.76 
7,5.01 
7,5.16 
7,5.09 
7,4.32 
8,4.57 
8,4.08 
8,4.22 
8,4.31 
8,4.33 
8,4.67 
8,4.71 
8,4.97 
8,5.22 
8,5.13 
8,5.10 
8,5.26 
8,4.64 
9,4.91 
9,4.35 
9,4.46 
9,4.47 
9,4.77 
9,5.14 
9,5.06 
9,5.23 
9,5.39 
9,5.42 
9,5.39 
9,5.58 
9,4.90 
10,5.23 
10,4.44 
10,4.47 
10,4.65 
10,4.76 
10,5.11 
10,5.09 
10,5.44 
10,5.33 
10,5.40 
10,5.63 
10,5.72 
10,4.93 
11,5.28 
11,4.62 
11,4.92 
11,5.02 
11,5.27 
11,5.19 
11,5.44 
11,5.41 
11,5.80 
11,5.73 
11,5.80 
11,5.94 
11,5.40 
12,5.38 
12,4.73 
12,4.89 
12,5.18 
12,5.48 
12,5.48 
12,5.56 
12,5.69 
12,5.70 
12,5.81 
12,6.15 
12,6.11 
12,5.39 
13,5.58 
13,5.09 
13,5.29 
13,5.15 
13,5.30 
13,5.82 
13,5.75 
13,5.96 
13,6.15 
13,6.25 
13,6.32 
13,6.52 
13,5.80 
14,6.03 
14,5.09 
14,5.28 
14,5.35 
14,5.76 
14,6.06 
14,6.02 
14,6.26 
14,6.40 
14,6.26 
14,6.61 
14,6.57 
14,5.81 
15,6.10 
15,5.35 
15,5.42 
15,5.51 
15,5.99 
15,6.28 
15,6.08 
15,6.33 
15,6.52 
15,6.45 
15,6.82 
15,6.87 
15,5.97 
16,6.13 
16,5.49 
16,5.75 
16,5.66 
16,6.02 
16,6.29 
16,6.53 
16,6.53 
16,6.66 
16,6.83 
16,6.96 
16,7.05 
16,6.32 
17,6.47 
17,5.64 
17,5.81 
17,5.84 
17,6.10 
17,6.70 
17,6.63 
17,6.60 
17,7.03 
17,6.95 
17,7.21 
17,7.25 
17,6.39 
18,6.58 
18,5.90 
18,5.88 
18,6.04 
18,6.46 
18,6.66 
18,6.99 
18,6.82 
18,7.22 
18,7.20 
18,7.54 
18,7.56 
18,6.48 
19,6.70 
19,5.99 
19,6.22 
19,6.35 
19,6.69 
19,6.84 
19,6.96 
19,7.15 
19,7.35 
19,7.38 
19,7.37 
19,7.69 
19,6.84 
20,6.95 
20,6.12 
20,6.38 
20,6.59 
20,6.58 
20,6.97 
20,7.34 
20,7.32 
20,7.46 
20,7.75 
20,7.85 
20,7.87 
20,7.01 
21,7.29 
21,6.21 
21,6.40 
21,6.56 
21,6.99 
21,7.37 
21,7.31 
21,7.51 
21,7.83 
21,7.65 
21,7.79 
21,8.00 
21,7.05 
22,7.40 
22,6.41 
22,6.60 
22,6.59 
22,7.02 
22,7.47 
22,7.52 
22,7.87 
22,7.90 
22,7.90 
22,8.21 
22,8.24 
22,7.26 
23,7.59 
23,6.71 
23,6.71 
23,6.83 
23,7.08 
23,7.51 
23,7.91 
23,7.70 
23,7.84 
23,8.20 
23,8.46 
23,8.59 
23,7.39 
24,7.51 
24,6.74 
24,6.76 
24,6.98 
24,7.29 
24,7.86 
24,7.84 
24,7.97 
24,8.12 
24,8.36 
24,8.36 
24,8.65 
24,7.45 
25,7.78 
25,6.87 
25,7.09 
25,7.07 
25,7.53 
25,8.05 
25,8.19 
25,8.20 
25,8.51 
25,8.59 
25,8.60 
25,8.83 
25,7.79 
26,7.96 
26,7.03 
26,7.01 
26,7.39 
26,7.80 
26,7.89 
26,8.31 
26,8.37 
26,8.34 
26,8.55 
26,8.95 
26,9.02 
26,7.72 
27,8.19 
27,7.19 
27,7.33 
27,7.33 
27,7.98 
27,8.32 
27,8.47 
27,8.51 
27,8.65 
27,8.72 
27,9.14 
27,9.22 
27,8.06 
28,8.23 
28,7.21 
28,7.39 
28,7.76 
28,7.96 
28,8.20 
28,8.49 
28,8.65 
28,8.82 
28,8.99 
28,9.35 
28,9.27 
28,8.14 
29,8.31 
29,7.43 
29,7.61 
29,7.71 
29,8.10 
29,8.33 
29,8.74 
29,8.73 
29,8.84 
29,9.04 
29,9.46 
29,9.53 
29,8.36 
30,8.57 
30,7.41 
30,7.58 
30,7.90 
30,8.26 
30,8.52 
30,8.77 
30,8.87 
30,9.25 
30,9.47 
30,9.47 
30,9.55 
30,8.35 
31,8.56 
31,7.51 
31,7.69 
31,8.08 
31,8.38 
31,8.58 
31,8.94 
31,9.03 
31,9.10 
31,9.25 
31,9.76 
31,9.68 
31,8.47 
32,8.76 
32,7.70 
32,8.07 
32,8.08 
32,8.56 
32,8.92 
32,8.94 
32,9.29 
32,9.55 
32,9.55 
32,9.70 
32,9.90 
32,8.86 
33,8.84 
33,7.85 
33,8.03 
33,8.22 
33,8.63 
33,9.04 
33,9.09 
33,9.41 
33,9.67 
33,9.59 
33,10.04 
33,10.08 
33,8.83 
34,9.13 
34,8.03 
34,8.09 
34,8.39 
34,8.81 
34,9.03 
34,9.18 
34,9.59 
34,9.60 
34,9.73 
34,9.92 
34,10.29 
34,8.91 
35,9.04 
35,8.20 
35,8.19 
35,8.47 
35,8.80 
35,9.39 
35,9.39 
35,9.52 
35,9.64 
35,9.95 
35,10.02 
35,10.49 
35,9.01 
36,9.40 
36,8.27 
36,8.45 
36,8.63 
36,9.08 
36,9.36 
36,9.59 
36,9.74 
36,9.86 
36,10.19 
36,10.47 
36,10.59 
36,9.28 
37,9.31 
37,8.23 
37,8.44 
37,8.73 
37,8.81 
37,9.66 
37,9.72 
37,9.70 
37,10.20 
37,10.14 
37,10.58 
37,10.58 
37,9.28 
50,9.42 
50,8.23 
50,8.64 
50,8.61 
50,9.01 
50,9.62 
50,9.90 
50,10.10 
50,10.07 
50,10.44 
50,10.40 
50,10.60 
50,9.50 
51,9.48 
51,8.51 
51,8.57 
51,8.91 
51,9.27 
51,9.56 
51,9.74 
51,10.00 
51,10.42 
51,10.48 
51,10.68 
51,10.91 
51,9.43 
52,9.62 
52,8.55 
52,8.70 
52,8.76 
52,9.25 
52,9.67 
52,9.89 
52,10.19 
52,10.31 
52,10.55 
52,10.57 
52,10.98 
52,9.57 
53,9.76 
53,8.59 
53,8.83 
53,9.12 
53,9.58 
53,9.73 
53,9.89 
53,10.35 
53,10.64 
53,10.58 
53,10.68 
53,11.04 
