57,8.85 
57,9.09 
57,9.09 
57,9.39 
57,9.74 
57,10.15 
58,8.36 
58,8.53 
58,8.68 
58,8.77 
58,8.80 
58,8.92 
58,9.03 
58,9.39 
58,9.67 
58,9.96 
58,10.09 
59,8.39 
59,8.53 
59,8.58 
59,8.66 
59,8.71 
59,8.92 
59,9.20 
59,9.35 
59,9.49 
59,9.95 
59,10.08 
60,8.38 
60,8.55 
60,8.75 
60,8.93 
60,8.93 
60,9.22 
60,9.23 
60,9.55 
60,9.66 
60,10.12 
60,10.30 
61,8.23 
61,8.82 
61,8.84 
61,8.88 
61,9.06 
61,9.07 
61,9.10 
61,9.39 
61,9.80 
61,9.99 
61,10.17 
62,8.55 
62,8.81 
62,8.83 
62,8.90 
62,8.99 
62,9.12 
62,9.41 
62,9.47 
62,9.76 
62,10.17 
62,10.28 
63,8.42 
63,8.86 
63,8.88 
63,8.96 
63,9.04 
63,9.37 
63,9.56 
63,9.82 
63,9.97 
63,10.36 
63,10.60 
64,8.45 
64,9.03 
64,9.05 
64,9.09 
64,9.09 
64,9.29 
64,9.35 
64,9.74 
64,9.97 
64,10.30 
64,10.60 
65,8.56 
65,8.98 
65,9.08 
65,9.10 
65,9.18 
65,9.57 
65,9.62 
65,9.68 
65,10.04 
65,10.36 
65,10.74 
66,8.49 
66,8.99 
66,9.04 
66,9.08 
66,9.30 
66,9.59 
66,9.75 
66,9.89 
66,10.25 
66,10.39 
66,10.67 
67,8.79 
67,8.99 
67,9.02 
67,9.21 
67,9.35 
67,9.53 
67,9.73 
67,10.00 
67,10.30 
67,10.51 
67,10.80 
68,8.69 
68,8.97 
68,9.01 
68,9.22 
68,9.48 
68,9.54 
68,9.86 
68,9.94 
68,10.43 
68,10.44 
68,10.79 
69,8.65 
69,9.15 
69,9.28 
69,9.29 
69,9.51 
69,9.65 
69,9.72 
69,9.98 
69,10.48 
69,10.58 
69,10.81 
70,8.98 
70,9.13 
70,9.16 
70,9.34 
70,9.38 
70,9.56 
70,10.00 
70,10.13 
70,10.31 
70,10.54 
70,10.68 
71,8.99 
71,9.33 
71,9.33 
71,9.36 
71,9.48 
71,9.72 
71,9.85 
71,10.23 
71,10.33 
71,10.84 
71,10.96 
72,9.10 
72,9.26 
72,9.31 
72,9.53 
72,9.56 
72,9.79 
72,9.85 
72,10.14 
72,10.54 
72,10.68 
72,11.14 
73,8.83 
73,9.37 
73,9.47 
73,9.48 
73,9.64 
73,9.75 
73,9.94 
73,10.42 
73,10.46 
73,10.91 
73,10.96 
74,9.07 
74,9.45 
74,9.48 
74,9.52 
74,9.62 
74,9.90 
74,10.16 
74,10.17 
74,10.60 
74,10.98 
74,11.09 
75,8.83 
75,9.48 
75,9.56 
75,9.58 
75,9.62 
75,10.05 
75,10.15 
75,10.31 
75,10.57 
75,10.78 
75,11.04 
76,9.21 
76,9.47 
76,9.53 
76,9.62 
76,9.66 
76,10.08 
76,10.22 
76,10.40 
76,10.61 
76,11.05 
76,11.07 
77,9.14 
77,9.64 
77,9.64 
77,9.69 
77,9.85 
77,9.95 
77,10.06 
77,10.22 
77,10.64 
77,11.07 
77,11.15 
78,9.01 
78,9.47 
78,9.64 
78,9.66 
78,9.88 
78,10.09 
78,10.13 
78,10.47 
78,10.66 
78,11.01 
78,11.34 
79,9.07 
79,9.69 
79,9.74 
79,9.75 
79,9.85 
79,9.97 
79,10.29 
79,10.32 
79,10.69 
79,11.13 
79,11.21 
80,9.23 
80,9.50 
80,9.65 
80,9.70 
80,9.79 
80,10.06 
80,10.14 
80,10.40 
80,10.66 
80,11.03 
80,11.47 
81,9.18 
81,9.59 
81,9.68 
81,9.73 
81,9.99 
81,10.07 
81,10.26 
81,10.74 
81,11.01 
81,11.30 
81,11.38 
82,9.18 
82,9.67 
82,9.77 
82,9.89 
82,9.96 
82,10.18 
82,10.33 
82,10.56 
82,10.91 
82,11.22 
82,11.40 
83,9.39 
83,9.78 
83,9.87 
83,9.90 
83,9.98 
83,10.23 
83,10.25 
83,10.81 
83,11.01 
83,11.20 
83,11.42 
84,9.46 
84,9.60 
84,9.89 
84,10.02 
84,10.07 
84,10.34 
84,10.35 
84,10.59 
84,11.05 
84,11.29 
84,11.36 
85,9.30 
85,9.83 
85,9.87 
85,10.03 
85,10.10 
85,10.22 
85,10.25 
85,10.73 
85,11.06 
85,11.21 
85,11.51 
86,9.28 
86,9.67 
86,9.89 
86,9.98 
86,10.15 
86,10.18 
86,10.24 
86,10.82 
86,11.01 
86,11.40 
86,11.71 
